x,y
-770.4598350573049,346.7602020156877
-770.8148388827317,346.9717383804075
-771.1511616555679,347.21186822473817
-771.4665059502482,347.4789512183545
-771.7587176454853,347.7711629135914
-772.0258006391015,348.0865072082718
-772.2659304834322,348.422829981108
-772.477466848152,348.7778338065348
-772.6589647253949,349.1490936484553
-772.8091843006227,349.5340734256967
-772.9270994218163,349.93014333601616
-773.0119046091331,350.3345978203165
-773.0630205571529,350.7446740443585
-773.0800980921196,351.15757077172015
-773.0800980921196,351.15757077172015
-773.1240634134618,351.9684634098997
-773.2554439242939,352.7698490733028
-773.4726993082486,353.55233224773997
-773.7732824445874,354.3067390334221
-774.1536692708627,355.0242247005478
-774.6094000993272,355.6963773856734
-775.1351319026961,356.3153167131208
-775.7247009562559,356.87378618517744
-776.3711951019017,357.3652382578968
-777.0670347868711,357.78391110506533
-777.8040619270702,358.12489617034606
-778.5736355531504,358.38419571561434
-779.3667331179738,358.55876969078156
-780.1740562777289,358.64657137560357
-780.9861399065102,358.64657137560357
-781.7934630662653,358.55876969078156
-782.5865606310887,358.38419571561434
-783.356134257169,358.12489617034606
-784.093161397368,357.78391110506533
-784.7890010823374,357.3652382578968
-785.4354952279832,356.87378618517744
-786.025064281543,356.3153167131208
-786.5507960849119,355.6963773856734
-787.0065269133764,355.0242247005478
-787.3869137396517,354.3067390334221
-787.6874968759905,353.55233224773997
-787.9047522599452,352.76984907330285
-788.0361327707773,351.9684634098997
-788.0800980921196,351.15757077172015
-788.0800980921196,351.15757077172015
-788.0971756270862,350.7446740443585
-788.148291575106,350.3345978203165
-788.2330967624229,349.93014333601616
-788.3510118836164,349.5340734256967
-788.5012314588442,349.1490936484553
-788.6827293360872,348.7778338065348
-788.894265700807,348.422829981108
-789.1343955451376,348.0865072082718
-789.4014785387538,347.7711629135914
-789.6936902339909,347.4789512183545
-790.0090345286712,347.21186822473817
-790.3453573015074,346.9717383804075
-790.7003611269342,346.7602020156877
-791.0716209688547,346.57870413844483
-791.4566007460961,346.42848456321695
-791.8526706564155,346.3105694420235
-792.2571251407159,346.2257642547065
-792.667201364758,346.1746483066868
-793.0800980921196,346.15757077172015
-793.0800980921196,346.15757077172015
-793.7291132280171,346.1716180374634
-794.3769127788365,346.21373352460336
-795.0222834362528,346.28383835214794
-795.6640164411822,346.3818012159448
-796.3009098477504,346.5074386346099
-796.9317707744999,346.6605152931823
-797.5554176386194,346.8407444838616
-798.1706823690114,347.0477886430032
-798.7764125940532,347.2812599833636
-799.3714737999529,347.5407212204148
-799.9547514556581,347.82568639136383
-800.5251531003379,348.1356217653462
-801.0816103895278,348.469946843087
-801.6230810961057,348.82803544415793
-802.1485510623506,349.2092168797939
-802.6570360994284,349.6127772090719
-803.1475838307467,350.03796057610003
-803.6192754757268,350.4839706257121
